speed_m_s,wet_thickness_m,dry_thickness_m,flow_rate_m3_s,capillary_number,reynolds_number,low_flow_limit_m,low_flow_margin,speed_margin,vacuum_min_pa,vacuum_max_pa,verdict,warning_codes
0.00129758,1.25992e-05,2.72155e-06,8.17422e-10,0.000129758,0.00790175,1.71724e-07,73.3691,2547.09,-587.739,612.261,operable,
0.00129758,1.37867e-05,2.97805e-06,8.94462e-10,0.000129758,0.00864647,1.71724e-07,80.2839,2547.09,-588.499,611.501,operable,
0.00129758,1.5086e-05,3.25873e-06,9.78763e-10,0.000129758,0.00946137,1.71724e-07,87.8505,2547.09,-589.204,610.796,operable,
0.00129758,1.65078e-05,3.56585e-06,1.07101e-09,0.000129758,0.0103531,1.71724e-07,96.1302,2547.09,-589.858,610.142,operable,
0.00129758,1.80636e-05,3.90192e-06,1.17195e-09,0.000129758,0.0113288,1.71724e-07,105.19,2547.09,-590.469,609.531,operable,
0.00129758,1.97661e-05,4.26967e-06,1.2824e-09,0.000129758,0.0123965,1.71724e-07,115.104,2547.09,-591.039,608.961,operable,
0.00129758,2.1629e-05,4.67207e-06,1.40326e-09,0.000129758,0.0135649,1.71724e-07,125.952,2547.09,-591.575,608.425,operable,
0.00129758,2.36675e-05,5.1124e-06,1.53552e-09,0.000129758,0.0148433,1.71724e-07,137.823,2547.09,-592.081,607.919,operable,
0.00129758,2.58981e-05,5.59424e-06,1.68024e-09,0.000129758,0.0162423,1.71724e-07,150.812,2547.09,-592.56,607.44,operable,
0.00129758,2.83389e-05,6.12148e-06,1.83859e-09,0.000129758,0.0177731,1.71724e-07,165.026,2547.09,-593.017,606.983,operable,
0.00129758,3.10098e-05,6.69841e-06,2.01188e-09,0.000129758,0.0194481,1.71724e-07,180.579,2547.09,-593.455,606.545,operable,
0.00129758,3.39323e-05,7.32972e-06,2.20149e-09,0.000129758,0.0212811,1.71724e-07,197.599,2547.09,-593.877,606.123,operable,
0.00129758,3.71304e-05,8.02052e-06,2.40898e-09,0.000129758,0.0232868,1.71724e-07,216.222,2547.09,-594.288,605.712,operable,
0.00129758,4.06298e-05,8.77644e-06,2.63602e-09,0.000129758,0.0254815,1.71724e-07,236.6,2547.09,-594.691,605.309,operable,
0.00129758,4.44591e-05,9.60359e-06,2.88445e-09,0.000129758,0.027883,1.71724e-07,258.899,2547.09,-595.088,604.912,operable,
0.00129758,4.86492e-05,1.05087e-05,3.15631e-09,0.000129758,0.030511,1.71724e-07,283.299,2547.09,-595.483,604.517,operable,
0.00129758,5.32343e-05,1.14991e-05,3.45378e-09,0.000129758,0.0333865,1.71724e-07,310,2547.09,-595.88,604.12,operable,
0.00129758,5.82515e-05,1.25829e-05,3.77929e-09,0.000129758,0.0365331,1.71724e-07,339.216,2547.09,-596.281,603.719,operable,
0.00129758,6.37415e-05,1.37688e-05,4.13548e-09,0.000129758,0.0399763,1.71724e-07,371.187,2547.09,-596.69,603.31,operable,
0.00129758,6.9749e-05,1.50665e-05,4.52523e-09,0.000129758,0.0437439,1.71724e-07,406.17,2547.09,-597.11,602.89,operable,
0.00129758,7.63227e-05,1.64864e-05,4.95173e-09,0.000129758,0.0478667,1.71724e-07,444.45,2547.09,-597.544,602.456,operable,
0.00129758,8.35159e-05,1.80402e-05,5.41841e-09,0.000129758,0.052378,1.71724e-07,486.339,2547.09,-597.996,602.004,operable,
0.00129758,9.1387e-05,1.97405e-05,5.92908e-09,0.000129758,0.0573145,1.71724e-07,532.175,2547.09,-598.47,601.53,operable,
0.00129758,0.0001,2.1601e-05,6.48788e-09,0.000129758,0.0627162,1.71724e-07,582.331,2547.09,-598.97,601.03,not operable,FLOODING
0.00147809,2e-07,4.3202e-08,1.47809e-11,0.000147809,0.000142882,1.87301e-07,1.0678,2236.03,-32.7851,1167.21,marginal,VERY_THIN
0.00147809,2.18849e-07,4.72736e-08,1.61739e-11,0.000147809,0.000156348,1.87301e-07,1.16843,2236.03,-81.1829,1118.82,marginal,VERY_THIN
0.00147809,2.39475e-07,5.1729e-08,1.76983e-11,0.000147809,0.000171083,1.87301e-07,1.27856,2236.03,-125.412,1074.59,marginal,VERY_THIN
0.00147809,2.62045e-07,5.66044e-08,1.93663e-11,0.000147809,0.000187207,1.87301e-07,1.39906,2236.03,-165.832,1034.17,marginal,VERY_THIN
0.00147809,2.86742e-07,6.19392e-08,2.11915e-11,0.000147809,0.000204851,1.87301e-07,1.53091,2236.03,-202.771,997.229,operable,VERY_THIN
0.00147809,3.13767e-07,6.77768e-08,2.31887e-11,0.000147809,0.000224158,1.87301e-07,1.6752,2236.03,-236.529,963.471,operable,VERY_THIN
0.00147809,3.43339e-07,7.41646e-08,2.53742e-11,0.000147809,0.000245284,1.87301e-07,1.83308,2236.03,-267.38,932.62,operable,VERY_THIN
0.00147809,3.75698e-07,8.11544e-08,2.77657e-11,0.000147809,0.000268401,1.87301e-07,2.00584,2236.03,-295.573,904.427,operable,VERY_THIN
0.00147809,4.11106e-07,8.8803e-08,3.03825e-11,0.000147809,0.000293698,1.87301e-07,2.19489,2236.03,-321.339,878.661,operable,VERY_THIN
0.00147809,4.49852e-07,9.71724e-08,3.3246e-11,0.000147809,0.000321378,1.87301e-07,2.40175,2236.03,-344.885,855.115,operable,VERY_THIN
0.00147809,4.92249e-07,1.06331e-07,3.63793e-11,0.000147809,0.000351667,1.87301e-07,2.62811,2236.03,-366.404,833.596,operable,VERY_THIN
0.00147809,5.38642e-07,1.16352e-07,3.9808e-11,0.000147809,0.00038481,1.87301e-07,2.8758,2236.03,-386.07,813.93,operable,VERY_THIN
0.00147809,5.89408e-07,1.27318e-07,4.35598e-11,0.000147809,0.000421078,1.87301e-07,3.14684,2236.03,-404.043,795.957,operable,VERY_THIN
0.00147809,6.44958e-07,1.39317e-07,4.76652e-11,0.000147809,0.000460763,1.87301e-07,3.44342,2236.03,-420.468,779.532,operable,VERY_THIN
0.00147809,7.05744e-07,1.52448e-07,5.21575e-11,0.000147809,0.000504189,1.87301e-07,3.76796,2236.03,-435.479,764.521,operable,VERY_THIN
0.00147809,7.72258e-07,1.66815e-07,5.70732e-11,0.000147809,0.000551708,1.87301e-07,4.12308,2236.03,-449.198,750.802,operable,VERY_THIN
0.00147809,8.45042e-07,1.82537e-07,6.24522e-11,0.000147809,0.000603705,1.87301e-07,4.51167,2236.03,-461.735,738.265,operable,VERY_THIN
0.00147809,9.24685e-07,1.99741e-07,6.83381e-11,0.000147809,0.000660602,1.87301e-07,4.93688,2236.03,-473.194,726.806,operable,VERY_THIN
0.00147809,1.01183e-06,2.18566e-07,7.47788e-11,0.000147809,0.000722862,1.87301e-07,5.40217,2236.03,-483.666,716.334,operable,VERY_THIN
0.00147809,1.1072e-06,2.39165e-07,8.18265e-11,0.000147809,0.00079099,1.87301e-07,5.91131,2236.03,-493.237,706.763,operable,VERY_THIN
0.00147809,1.21155e-06,2.61706e-07,8.95385e-11,0.000147809,0.000865539,1.87301e-07,6.46843,2236.03,-501.985,698.015,operable,VERY_THIN
0.00147809,1.32573e-06,2.86371e-07,9.79772e-11,0.000147809,0.000947113,1.87301e-07,7.07806,2236.03,-509.98,690.02,operable,VERY_THIN
0.00147809,1.45068e-06,3.13361e-07,1.07211e-10,0.000147809,0.00103638,1.87301e-07,7.74515,2236.03,-517.288,682.712,operable,VERY_THIN
0.00147809,1.5874e-06,3.42894e-07,1.17316e-10,0.000147809,0.00113405,1.87301e-07,8.47511,2236.03,-523.968,676.032,operable,VERY_THIN
0.00147809,1.73701e-06,3.75211e-07,1.28372e-10,0.000147809,0.00124093,1.87301e-07,9.27387,2236.03,-530.073,669.927,operable,VERY_THIN
0.00147809,1.90072e-06,4.10574e-07,1.40471e-10,0.000147809,0.00135789,1.87301e-07,10.1479,2236.03,-535.655,664.345,operable,VERY_THIN
0.00147809,2.07986e-06,4.49269e-07,1.5371e-10,0.000147809,0.00148587,1.87301e-07,11.1043,2236.03,-540.757,659.243,operable,
0.00147809,2.27588e-06,4.91612e-07,1.68197e-10,0.000147809,0.0016259,1.87301e-07,12.1509,2236.03,-545.421,654.579,operable,
0.00147809,2.49037e-06,5.37945e-07,1.84049e-10,0.000147809,0.00177914,1.87301e-07,13.2961,2236.03,-549.685,650.315,operable,
0.00147809,2.72508e-06,5.88644e-07,2.01395e-10,0.000147809,0.00194682,1.87301e-07,14.5492,2236.03,-553.584,646.416,operable,
0.00147809,2.98191e-06,6.44123e-07,2.20376e-10,0.000147809,0.0021303,1.87301e-07,15.9204,2236.03,-557.15,642.85,operable,
0.00147809,3.26295e-06,7.0483e-07,2.41146e-10,0.000147809,0.00233108,1.87301e-07,17.4209,2236.03,-560.411,639.589,operable,
0.00147809,3.57048e-06,7.71258e-07,2.63874e-10,0.000147809,0.00255078,1.87301e-07,19.0627,2236.03,-563.394,636.606,operable,
0.00147809,3.90698e-06,8.43947e-07,2.88743e-10,0.000147809,0.00279118,1.87301e-07,20.8593,2236.03,-566.123,633.877,operable,
0.00147809,4.27521e-06,9.23487e-07,3.15956e-10,0.000147809,0.00305424,1.87301e-07,22.8253,2236.03,-568.62,631.38,operable,
0.00147809,4.67814e-06,1.01052e-06,3.45734e-10,0.000147809,0.0033421,1.87301e-07,24.9765,2236.03,-570.905,629.095,operable,
0.00147809,5.11904e-06,1.10576e-06,3.78319e-10,0.000147809,0.00365708,1.87301e-07,27.3305,2236.03,-572.998,627.002,operable,
0.00147809,5.60149e-06,1.20998e-06,4.13974e-10,0.000147809,0.00400175,1.87301e-07,29.9063,2236.03,-574.914,625.086,operable,
0.00147809,6.12942e-06,1.32401e-06,4.5299e-10,0.000147809,0.00437891,1.87301e-07,32.7249,2236.03,-576.67,623.33,operable,
0.00147809,6.7071e-06,1.4488e-06,4.95683e-10,0.000147809,0.00479161,1.87301e-07,35.8091,2236.03,-578.28,621.72,operable,
0.00147809,7.33923e-06,1.58534e-06,5.424e-10,0.000147809,0.0052432,1.87301e-07,39.184,2236.03,-579.757,620.243,operable,
0.00147809,8.03093e-06,1.73476e-06,5.9352e-10,0.000147809,0.00573736,1.87301e-07,42.877,2236.03,-581.113,618.887,operable,
0.00147809,8.78782e-06,1.89826e-06,6.49458e-10,0.000147809,0.00627809,1.87301e-07,46.9181,2236.03,-582.358,617.642,operable,
0.00147809,9.61605e-06,2.07716e-06,7.10667e-10,0.000147809,0.00686978,1.87301e-07,51.34,2236.03,-583.504,616.496,operable,
0.00147809,1.05223e-05,2.27293e-06,7.77646e-10,0.000147809,0.00751724,1.87301e-07,56.1786,2236.03,-584.559,615.441,operable,
0.00147809,1.1514e-05,2.48715e-06,8.50937e-10,0.000147809,0.00822572,1.87301e-07,61.4733,2236.03,-585.531,614.469,operable,
0.00147809,1.25992e-05,2.72155e-06,9.31136e-10,0.000147809,0.00900098,1.87301e-07,67.267,2236.03,-586.43,613.57,operable,
0.00147809,1.37867e-05,2.97805e-06,1.01889e-09,0.000147809,0.0098493,1.87301e-07,73.6068,2236.03,-587.261,612.739,operable,
0.00147809,1.5086e-05,3.25873e-06,1.11492e-09,0.000147809,0.0107776,1.87301e-07,80.544,2236.03,-588.032,611.968,operable,
0.00147809,1.65078e-05,3.56585e-06,1.22e-09,0.000147809,0.0117933,1.87301e-07,88.1351,2236.03,-588.75,611.25,operable,
0.00147809,1.80636e-05,3.90192e-06,1.33498e-09,0.000147809,0.0129048,1.87301e-07,96.4416,2236.03,-589.419,610.581,operable,
0.00147809,1.97661e-05,4.26967e-06,1.4608e-09,0.000147809,0.0141211,1.87301e-07,105.531,2236.03,-590.045,609.955,operable,
0.00147809,2.1629e-05,4.67207e-06,1.59848e-09,0.000147809,0.0154519,1.87301e-07,115.477,2236.03,-590.634,609.366,operable,
0.00147809,2.36675e-05,5.1124e-06,1.74913e-09,0.000147809,0.0169082,1.87301e-07,126.36,2236.03,-591.19,608.81,operable,
0.00147809,2.58981e-05,5.59424e-06,1.91398e-09,0.000147809,0.0185018,1.87301e-07,138.269,2236.03,-591.718,608.282,operable,
0.00147809,2.83389e-05,6.12148e-06,2.09437e-09,0.000147809,0.0202455,1.87301e-07,151.301,2236.03,-592.221,607.779,operable,
0.00147809,3.10098e-05,6.69841e-06,2.29175e-09,0.000147809,0.0221536,1.87301e-07,165.561,2236.03,-592.705,607.295,operable,
0.00147809,3.39323e-05,7.32972e-06,2.50775e-09,0.000147809,0.0242415,1.87301e-07,181.164,2236.03,-593.173,606.827,operable,
0.00147809,3.71304e-05,8.02052e-06,2.74409e-09,0.000147809,0.0265262,1.87301e-07,198.239,2236.03,-593.628,606.372,operable,
0.00147809,4.06298e-05,8.77644e-06,3.00272e-09,0.000147809,0.0290263,1.87301e-07,216.922,2236.03,-594.075,605.925,operable,
0.00147809,4.44591e-05,9.60359e-06,3.28572e-09,0.000147809,0.0317619,1.87301e-07,237.366,2236.03,-594.517,605.483,operable,
0.00147809,4.86492e-05,1.05087e-05,3.59539e-09,0.000147809,0.0347554,1.87301e-07,259.738,2236.03,-594.958,605.042,operable,
0.00147809,5.32343e-05,1.14991e-05,3.93424e-09,0.000147809,0.038031,1.87301e-07,284.217,2236.03,-595.4,604.6,operable,
0.00147809,5.82515e-05,1.25829e-05,4.30503e-09,0.000147809,0.0416153,1.87301e-07,311.004,2236.03,-595.849,604.151,operable,
0.00147809,6.37415e-05,1.37688e-05,4.71077e-09,0.000147809,0.0455375,1.87301e-07,340.315,2236.03,-596.308,603.692,operable,
0.00147809,6.9749e-05,1.50665e-05,5.15475e-09,0.000147809,0.0498292,1.87301e-07,372.389,2236.03,-596.779,603.221,operable,
0.00147809,7.63227e-05,1.64864e-05,5.64057e-09,0.000147809,0.0545255,1.87301e-07,407.486,2236.03,-597.268,602.732,operable,
0.00147809,8.35159e-05,1.80402e-05,6.17218e-09,0.000147809,0.0596644,1.87301e-07,445.89,2236.03,-597.777,602.223,operable,
0.00147809,9.1387e-05,1.97405e-05,6.75389e-09,0.000147809,0.0652876,1.87301e-07,487.914,2236.03,-598.312,601.688,operable,
0.00147809,0.0001,2.1601e-05,7.39043e-09,0.000147809,0.0714408,1.87301e-07,533.899,2236.03,-598.876,601.124,not operable,FLOODING
0.00168371,2e-07,4.3202e-08,1.68371e-11,0.000168371,0.000162758,2.04292e-07,0.978989,1962.96,18.9264,1218.93,not operable,VERY_THIN
0.00168371,2.18849e-07,4.72736e-08,1.84239e-11,0.000168371,0.000178098,2.04292e-07,1.07126,1962.96,-33.8618,1166.14,marginal,VERY_THIN
0.00168371,2.39475e-07,5.1729e-08,2.01603e-11,0.000168371,0.000194883,2.04292e-07,1.17222,1962.96,-82.1035,1117.9,marginal,VERY_THIN
0.00168371,2.62045e-07,5.66044e-08,2.20604e-11,0.000168371,0.00021325,2.04292e-07,1.2827,1962.96,-126.19,1073.81,marginal,VERY_THIN
0.00168371,2.86742e-07,6.19392e-08,2.41395e-11,0.000168371,0.000233348,2.04292e-07,1.40359,1962.96,-166.48,1033.52,marginal,VERY_THIN
0.00168371,3.13767e-07,6.77768e-08,2.64146e-11,0.000168371,0.000255341,2.04292e-07,1.53587,1962.96,-203.3,996.7,operable,VERY_THIN
0.00168371,3.43339e-07,7.41646e-08,2.89041e-11,0.000168371,0.000279406,2.04292e-07,1.68063,1962.96,-236.949,963.051,operable,VERY_THIN
0.00168371,3.75698e-07,8.11544e-08,3.16282e-11,0.000168371,0.000305739,2.04292e-07,1.83902,1962.96,-267.701,932.299,operable,VERY_THIN
0.00168371,4.11106e-07,8.8803e-08,3.46091e-11,0.000168371,0.000334555,2.04292e-07,2.01234,1962.96,-295.804,904.196,operable,VERY_THIN
0.00168371,4.49852e-07,9.71724e-08,3.78709e-11,0.000168371,0.000366085,2.04292e-07,2.202,1962.96,-321.486,878.514,operable,VERY_THIN
0.00168371,4.92249e-07,1.06331e-07,4.14401e-11,0.000168371,0.000400588,2.04292e-07,2.40953,1962.96,-344.958,855.042,operable,VERY_THIN
0.00168371,5.38642e-07,1.16352e-07,4.53458e-11,0.000168371,0.000438342,2.04292e-07,2.63663,1962.96,-366.408,833.592,operable,VERY_THIN
0.00168371,5.89408e-07,1.27318e-07,4.96195e-11,0.000168371,0.000479655,2.04292e-07,2.88512,1962.96,-386.011,813.989,operable,VERY_THIN
0.00168371,6.44958e-07,1.39317e-07,5.4296e-11,0.000168371,0.000524861,2.04292e-07,3.15704,1962.96,-403.926,796.074,operable,VERY_THIN
0.00168371,7.05744e-07,1.52448e-07,5.94132e-11,0.000168371,0.000574328,2.04292e-07,3.45458,1962.96,-420.299,779.701,operable,VERY_THIN
0.00168371,7.72258e-07,1.66815e-07,6.50128e-11,0.000168371,0.000628457,2.04292e-07,3.78016,1962.96,-435.262,764.738,operable,VERY_THIN
0.00168371,8.45042e-07,1.82537e-07,7.11401e-11,0.000168371,0.000687687,2.04292e-07,4.13643,1962.96,-448.937,751.063,operable,VERY_THIN
0.00168371,9.24685e-07,1.99741e-07,7.78448e-11,0.000168371,0.0007525,2.04292e-07,4.52628,1962.96,-461.436,738.564,operable,VERY_THIN
0.00168371,1.01183e-06,2.18566e-07,8.51815e-11,0.000168371,0.000823421,2.04292e-07,4.95287,1962.96,-472.858,727.142,operable,VERY_THIN
0.00168371,1.1072e-06,2.39165e-07,9.32096e-11,0.000168371,0.000901026,2.04292e-07,5.41966,1962.96,-483.298,716.702,operable,VERY_THIN
0.00168371,1.21155e-06,2.61706e-07,1.01994e-10,0.000168371,0.000985946,2.04292e-07,5.93045,1962.96,-492.839,707.161,operable,VERY_THIN
0.00168371,1.32573e-06,2.86371e-07,1.11607e-10,0.000168371,0.00107887,2.04292e-07,6.48938,1962.96,-501.56,698.44,operable,VERY_THIN
0.00168371,1.45068e-06,3.13361e-07,1.22126e-10,0.000168371,0.00118055,2.04292e-07,7.10099,1962.96,-509.531,690.469,operable,VERY_THIN
0.00168371,1.5874e-06,3.42894e-07,1.33636e-10,0.000168371,0.00129181,2.04292e-07,7.77024,1962.96,-516.817,683.183,operable,VERY_THIN
0.00168371,1.73701e-06,3.75211e-07,1.46231e-10,0.000168371,0.00141356,2.04292e-07,8.50257,1962.96,-523.477,676.523,operable,VERY_THIN
0.00168371,1.90072e-06,4.10574e-07,1.60012e-10,0.000168371,0.00154679,2.04292e-07,9.30391,1962.96,-529.565,670.435,operable,VERY_THIN
0.00168371,2.07986e-06,4.49269e-07,1.75093e-10,0.000168371,0.00169257,2.04292e-07,10.1808,1962.96,-535.13,664.87,operable,
0.00168371,2.27588e-06,4.91612e-07,1.91595e-10,0.000168371,0.00185209,2.04292e-07,11.1403,1962.96,-540.218,659.782,operable,
0.00168371,2.49037e-06,5.37945e-07,2.09653e-10,0.000168371,0.00202664,2.04292e-07,12.1902,1962.96,-544.87,655.13,operable,
0.00168371,2.72508e-06,5.88644e-07,2.29412e-10,0.000168371,0.00221765,2.04292e-07,13.3391,1962.96,-549.123,650.877,operable,
0.00168371,2.98191e-06,6.44123e-07,2.51033e-10,0.000168371,0.00242666,2.04292e-07,14.5963,1962.96,-553.013,646.987,operable,
0.00168371,3.26295e-06,7.0483e-07,2.74693e-10,0.000168371,0.00265536,2.04292e-07,15.972,1962.96,-556.571,643.429,operable,
0.00168371,3.57048e-06,7.71258e-07,3.00582e-10,0.000168371,0.00290562,2.04292e-07,17.4773,1962.96,-559.825,640.175,operable,
0.00168371,3.90698e-06,8.43947e-07,3.28911e-10,0.000168371,0.00317947,2.04292e-07,19.1245,1962.96,-562.802,637.198,operable,
0.00168371,4.27521e-06,9.23487e-07,3.5991e-10,0.000168371,0.00347913,2.04292e-07,20.9269,1962.96,-565.527,634.473,operable,
0.00168371,4.67814e-06,1.01052e-06,3.9383e-10,0.000168371,0.00380702,2.04292e-07,22.8992,1962.96,-568.02,631.98,operable,
0.00168371,5.11904e-06,1.10576e-06,4.30947e-10,0.000168371,0.00416583,2.04292e-07,25.0574,1962.96,-570.304,629.696,operable,
0.00168371,5.60149e-06,1.20998e-06,4.71563e-10,0.000168371,0.00455844,2.04292e-07,27.419,1962.96,-572.396,627.604,operable,
0.00168371,6.12942e-06,1.32401e-06,5.16007e-10,0.000168371,0.00498807,2.04292e-07,30.0032,1962.96,-574.312,625.688,operable,
0.00168371,6.7071e-06,1.4488e-06,5.64639e-10,0.000168371,0.00545818,2.04292e-07,32.8309,1962.96,-576.07,623.93,operable,
0.00168371,7.33923e-06,1.58534e-06,6.17855e-10,0.000168371,0.0059726,2.04292e-07,35.9251,1962.96,-577.682,622.318,operable,
0.00168371,8.03093e-06,1.73476e-06,6.76086e-10,0.000168371,0.0065355,2.04292e-07,39.311,1962.96,-579.163,620.837,operable,
0.00168371,8.78782e-06,1.89826e-06,7.39805e-10,0.000168371,0.00715145,2.04292e-07,43.0159,1962.96,-580.523,619.477,operable,
0.00168371,9.61605e-06,2.07716e-06,8.0953e-10,0.000168371,0.00782546,2.04292e-07,47.07,1962.96,-581.775,618.225,operable,
0.00168371,1.05223e-05,2.27293e-06,8.85826e-10,0.000168371,0.00856298,2.04292e-07,51.5063,1962.96,-582.927,617.073,operable,
0.00168371,1.1514e-05,2.48715e-06,9.69313e-10,0.000168371,0.00937002,2.04292e-07,56.3606,1962.96,-583.991,616.009,operable,
0.00168371,1.25992e-05,2.72155e-06,1.06067e-09,0.000168371,0.0102531,2.04292e-07,61.6724,1962.96,-584.974,615.026,operable,
0.00168371,1.37867e-05,2.97805e-06,1.16063e-09,0.000168371,0.0112195,2.04292e-07,67.4849,1962.96,-585.883,614.117,operable,
0.00168371,1.5086e-05,3.25873e-06,1.27002e-09,0.000168371,0.0122769,2.04292e-07,73.8452,1962.96,-586.728,613.272,operable,
0.00168371,1.65078e-05,3.56585e-06,1.38972e-09,0.000168371,0.0134339,2.04292e-07,80.8049,1962.96,-587.514,612.486,operable,
0.00168371,1.80636e-05,3.90192e-06,1.52069e-09,0.000168371,0.0147,2.04292e-07,88.4205,1962.96,-588.248,611.752,operable,
0.00168371,1.97661e-05,4.26967e-06,1.66401e-09,0.000168371,0.0160855,2.04292e-07,96.7539,1962.96,-588.935,611.065,operable,
0.00168371,2.1629e-05,4.67207e-06,1.82084e-09,0.000168371,0.0176015,2.04292e-07,105.873,1962.96,-589.582,610.418,operable,
0.00168371,2.36675e-05,5.1124e-06,1.99245e-09,0.000168371,0.0192604,2.04292e-07,115.851,1962.96,-590.194,609.806,operable,
0.00168371,2.58981e-05,5.59424e-06,2.18024e-09,0.000168371,0.0210756,2.04292e-07,126.77,1962.96,-590.775,609.225,operable,
0.00168371,2.83389e-05,6.12148e-06,2.38572e-09,0.000168371,0.0230619,2.04292e-07,138.717,1962.96,-591.331,608.669,operable,
0.00168371,3.10098e-05,6.69841e-06,2.61056e-09,0.000168371,0.0252355,2.04292e-07,151.791,1962.96,-591.865,608.135,operable,
0.00168371,3.39323e-05,7.32972e-06,2.8566e-09,0.000168371,0.0276138,2.04292e-07,166.097,1962.96,-592.383,607.617,operable,
0.00168371,3.71304e-05,8.02052e-06,3.12583e-09,0.000168371,0.0302164,2.04292e-07,181.751,1962.96,-592.888,607.112,operable,
0.00168371,4.06298e-05,8.77644e-06,3.42043e-09,0.000168371,0.0330642,2.04292e-07,198.881,1962.96,-593.384,606.616,operable,
0.00168371,4.44591e-05,9.60359e-06,3.7428e-09,0.000168371,0.0361804,2.04292e-07,217.625,1962.96,-593.876,606.124,operable,
0.00168371,4.86492e-05,1.05087e-05,4.09555e-09,0.000168371,0.0395903,2.04292e-07,238.135,1962.96,-594.368,605.632,operable,
0.00168371,5.32343e-05,1.14991e-05,4.48154e-09,0.000168371,0.0433216,2.04292e-07,260.579,1962.96,-594.863,605.137,operable,
0.00168371,5.82515e-05,1.25829e-05,4.90392e-09,0.000168371,0.0474045,2.04292e-07,285.138,1962.96,-595.365,604.635,operable,
0.00168371,6.37415e-05,1.37688e-05,5.3661e-09,0.000168371,0.0518723,2.04292e-07,312.011,1962.96,-595.879,604.121,operable,
0.00168371,6.9749e-05,1.50665e-05,5.87184e-09,0.000168371,0.0567611,2.04292e-07,341.417,1962.96,-596.409,603.591,operable,
0.00168371,7.63227e-05,1.64864e-05,6.42524e-09,0.000168371,0.0621107,2.04292e-07,373.595,1962.96,-596.959,603.041,operable,
0.00168371,8.35159e-05,1.80402e-05,7.03081e-09,0.000168371,0.0679645,2.04292e-07,408.806,1962.96,-597.533,602.467,operable,
0.00168371,9.1387e-05,1.97405e-05,7.69344e-09,0.000168371,0.0743699,2.04292e-07,447.334,1962.96,-598.137,601.863,operable,
0.00168371,0.0001,2.1601e-05,8.41853e-09,0.000168371,0.0813791,2.04292e-07,489.494,1962.96,-598.774,601.226,not operable,FLOODING
0.00191793,2e-07,4.3202e-08,1.91793e-11,0.000191793,0.0001854,2.22825e-07,0.897567,1723.24,75.3646,1275.36,not operable,VERY_THIN
0.00191793,2.18849e-07,4.72736e-08,2.09869e-11,0.000191793,0.000202873,2.22825e-07,0.98216,1723.24,17.7878,1217.79,not operable,VERY_THIN
0.00191793,2.39475e-07,5.1729e-08,2.29649e-11,0.000191793,0.000221994,2.22825e-07,1.07473,1723.24,-34.8302,1165.17,marginal,VERY_THIN
0.00191793,2.62045e-07,5.66044e-08,2.51292e-11,0.000191793,0.000242916,2.22825e-07,1.17602,1723.24,-82.9165,1117.08,marginal,VERY_THIN
0.00191793,2.86742e-07,6.19392e-08,2.74976e-11,0.000191793,0.00026581,2.22825e-07,1.28685,1723.24,-126.861,1073.14,marginal,VERY_THIN
0.00191793,3.13767e-07,6.77768e-08,3.00892e-11,0.000191793,0.000290862,2.22825e-07,1.40814,1723.24,-167.022,1032.98,marginal,VERY_THIN
0.00191793,3.43339e-07,7.41646e-08,3.2925e-11,0.000191793,0.000318275,2.22825e-07,1.54085,1723.24,-203.723,996.277,operable,VERY_THIN
